year,county_FIP,topic,stance,gender,aggressiveness,temperature_avg,sentiment
2009,165,Weather Extremes,neutral,male,not aggressive,-1.1930213787903226,-0.12294791856870961
2009,167,Weather Extremes,believer,male,not aggressive,-0.5174020318761905,-0.08300833073230114
2009,169,Weather Extremes,neutral,male,not aggressive,-0.8564165094594595,-0.059455344450408856
2009,171,Weather Extremes,denier,male,not aggressive,-4.170782508333334,-0.011280054875576123
2009,173,Weather Extremes,believer,male,not aggressive,-1.4280162821804512,-0.10523060756037327
2009,175,Weather Extremes,believer,male,not aggressive,-1.3892004,-0.22141888443935684
2009,177,Global stance,believer,male,not aggressive,-0.952262469967033,0.05313239911199495
2009,179,Global stance,believer,male,not aggressive,-0.13942934250284095,0.013291623890237804
2009,181,Weather Extremes,believer,male,not aggressive,-2.1634690142857145,-0.13020537807317006
2009,183,Weather Extremes,neutral,male,not aggressive,-0.3035017140401786,-0.06485913430895511
2009,185,Weather Extremes,denier,male,not aggressive,-0.4665754422222224,-0.2531410956422488
2009,187,Weather Extremes,neutral,male,not aggressive,-1.9831182907831326,-0.08614532997288574
2009,189,Weather Extremes,believer,male,not aggressive,-0.9214742767816092,0.015470402138303689
2009,191,Weather Extremes,neutral,male,aggressive,-5.3320980112,0.004714346644166234
2009,193,Politics,neutral,male,not aggressive,-1.331549948,0.07535389819558462
2009,195,Weather Extremes,neutral,male,aggressive,-2.16275624,-0.10570488970801363
2009,197,Weather Extremes,believer,male,not aggressive,-1.300645319117647,-0.054976466510171594
2009,199,Politics,neutral,male,not aggressive,1.0545556459999998,-0.3265966793540484
2009,201,Weather Extremes,neutral,male,not aggressive,-0.4818477322175205,-0.08297074294228371
2009,203,Weather Extremes,neutral,male,not aggressive,-1.91186415,0.3218212905287743
2009,207,Global stance,believer,male,not aggressive,-1.3583042799999998,0.18682008980909984
2009,209,Weather Extremes,neutral,male,not aggressive,-0.750419308,-0.2085608817295347
2009,211,Weather Extremes,denier,male,not aggressive,1.5132897666666665,-0.2324103322347005
2009,213,Weather Extremes,believer,male,not aggressive,-1.1503995786206898,-0.07605068941510472
2009,215,Weather Extremes,neutral,male,not aggressive,0.5218054729411765,-0.14624174578277782
2009,217,Donald Trump versus Science,neutral,male,aggressive,-1.3397215833333334,-0.36872781089714596
2009,219,Weather Extremes,neutral,female,aggressive,-2.4237318925,0.002075918676329648
2009,221,Weather Extremes,neutral,male,not aggressive,-3.282068616666667,-0.3105520040829976
2009,223,Weather Extremes,denier,male,not aggressive,-1.4911845028571429,-0.005620555669920765
2009,225,Weather Extremes,believer,male,aggressive,-2.2577424725,-0.08940335837006572
2009,227,Weather Extremes,denier,male,not aggressive,-1.80429469868,-0.11756335040250432
2009,229,Weather Extremes,believer,female,not aggressive,1.5763085980000002,-0.19422020806244442
2009,231,Weather Extremes,neutral,male,not aggressive,-0.5623059739999998,-0.21330141621589666
2009,237,Importance of Human Intervantion,neutral,male,aggressive,-0.55921922,-0.04518444389104845
2009,239,Donald Trump versus Science,neutral,male,not aggressive,1.5690542800000002,0.2153975543928146
2009,245,Weather Extremes,denier,male,not aggressive,-1.6369648392857141,-0.13727143196132446
2009,247,Politics,neutral,male,aggressive,-2.2186018,0.4772487059235573
2009,251,Importance of Human Intervantion,neutral,male,not aggressive,-2.3160527775,0.12115120473702749
2009,253,Weather Extremes,denier,male,not aggressive,4.6721315,-0.4684312036116918
2009,255,Weather Extremes,neutral,male,aggressive,-4.81433105,0.40971582834190784
2009,257,Seriousness of Gas Emissions,neutral,male,not aggressive,0.89080225,-0.26403394791483875
2009,259,Weather Extremes,believer,male,not aggressive,-2.76189252,0.2032845957120259
2009,261,Politics,believer,undefined,not aggressive,1.72548065,0.04945028725436759
2009,265,Weather Extremes,denier,male,aggressive,0.2055161000000001,-0.04158438442707059
2009,273,Importance of Human Intervantion,believer,male,not aggressive,1.1196147,0.4007261031866073
2009,275,Weather Extremes,neutral,female,not aggressive,3.7033727,0.2773896836996079
2009,277,Global stance,neutral,male,not aggressive,-2.3642397,-0.108392596244812
2009,279,Weather Extremes,denier,female,aggressive,-0.6628952999999997,-0.793815158212185
2009,281,Ideological Positions on Global Warming,believer,female,not aggressive,0.4009393,-0.5204430337190628
2009,285,Weather Extremes,neutral,male,not aggressive,1.1844277,-0.17279386429680715
2009,289,Weather Extremes,neutral,male,not aggressive,0.25785859381927717,-0.035773266054097586
2009,291,Weather Extremes,neutral,male,aggressive,1.7709178849999996,-0.10073358203172686
2009,293,Weather Extremes,denier,male,not aggressive,0.31983975,-0.6030729045152664
2009,295,Weather Extremes,neutral,male,not aggressive,-3.368877072,-0.06551379638556279
2009,297,Weather Extremes,believer,male,not aggressive,1.0538878,-0.0411133564710617
2009,299,Politics,believer,male,not aggressive,0.8153514225,-0.27893152738550697
2009,303,Weather Extremes,neutral,male,not aggressive,-1.1434031702631577,-0.028114277525888604
2009,309,Global stance,neutral,male,not aggressive,0.611222478909091,0.04628445725254448
2009,311,Weather Extremes,believer,male,not aggressive,1.328411,-0.1252220376729965
2009,313,Weather Extremes,neutral,male,not aggressive,3.8106754,0.5755648854891459
2009,319,Politics,neutral,female,aggressive,1.8347277499999999,-0.1693608611822128
2009,321,Seriousness of Gas Emissions,neutral,male,aggressive,1.014378735,-0.4270817580461502
2009,323,Politics,believer,female,not aggressive,0.027263150000000125,-0.08322405582666395
2009,329,Weather Extremes,denier,male,not aggressive,-0.01528261814814816,-0.12506112073029735
2009,339,Weather Extremes,neutral,male,not aggressive,-0.4824647842222221,-0.07454170775755385
2009,347,Weather Extremes,neutral,female,not aggressive,3.2785699666666672,-0.0017936578750610184
2009,351,Global stance,neutral,male,not aggressive,-1.4566013628571428,0.20185445094304685
2009,355,Weather Extremes,neutral,male,not aggressive,-0.09889967478947372,-0.09757189059549305
2009,361,Importance of Human Intervantion,believer,male,not aggressive,-2.99790558,-0.326592320446968
2009,363,Weather Extremes,denier,male,not aggressive,-1.4104968,-0.2674100318908691
2009,367,Weather Extremes,neutral,female,aggressive,0.6359914000000001,-0.3967522062063217
2009,371,Ideological Positions on Global Warming,denier,female,aggressive,3.7013326,-0.3372494939539168
2009,373,Importance of Human Intervantion,neutral,male,not aggressive,-1.4035543392307694,0.1732044215666069
2009,375,Weather Extremes,denier,male,aggressive,-0.4851175156338028,-0.24580156368599904
2009,377,Weather Extremes,believer,male,not aggressive,1.300336194,-0.39723404696464537
2009,381,Politics,neutral,male,not aggressive,-3.5042499499999997,0.1398259009838104
2009,397,Weather Extremes,believer,male,aggressive,0.07539849909999977,-0.07767120837370556
2009,401,Weather Extremes,neutral,male,aggressive,-0.86706585,-0.7227300029039383
2009,409,Weather Extremes,neutral,male,not aggressive,3.2140156,-0.32990590182940166
2009,411,Weather Extremes,neutral,male,aggressive,-2.9922569,-0.4652361165046692
2009,413,Global stance,neutral,female,not aggressive,0.34444132,-0.2210677400827407
2009,415,Donald Trump versus Science,believer,male,aggressive,0.42087513,0.3827309167941412
2009,419,Weather Extremes,denier,male,aggressive,-0.5246912499999999,-0.3256676718424237
2009,421,Weather Extremes,neutral,male,not aggressive,0.3386014445454546,0.09788594585502769
2009,423,Weather Extremes,denier,male,not aggressive,-0.14334734117647055,-0.09910710431949239
2009,425,Weather Extremes,believer,male,not aggressive,-0.3730400749999999,-0.08503118254856931
2009,427,Importance of Human Intervantion,believer,male,not aggressive,4.2225556,0.7115742897987365
2009,429,Impact of Resource Overconsumption,denier,male,not aggressive,-2.90761,-0.4341962741613387
2009,431,Importance of Human Intervantion,believer,undefined,not aggressive,-5.887205000000002,0.0275853425264358
2009,433,Seriousness of Gas Emissions,believer,female,not aggressive,-4.52438115,-0.2725487720072269
2009,439,Weather Extremes,believer,male,not aggressive,-0.7580102821117425,-0.05097191395735445
2009,441,Weather Extremes,neutral,male,not aggressive,0.611933322857143,0.18792507341851697
2009,443,Weather Extremes,denier,male,not aggressive,-1.5772565250000006,-0.19371765887226378
2009,445,Seriousness of Gas Emissions,believer,male,aggressive,-2.8177576,0.1880712049722671
2009,451,Weather Extremes,neutral,male,aggressive,-3.6844782571428567,-0.12526070646558488
2009,453,Weather Extremes,believer,male,not aggressive,-0.12863989597010086,-0.04937700581723587
2009,455,Weather Extremes,denier,male,aggressive,-7.1561093,-0.5667766095876694
2009,459,Weather Extremes,neutral,male,aggressive,-2.6019139000000004,-0.269624483317799
2009,465,Weather Extremes,believer,male,aggressive,6.28398915,-0.08160071057623083
2009,467,Weather Extremes,neutral,male,not aggressive,-5.443741,0.7880566669066748
2009,469,Weather Extremes,neutral,male,not aggressive,1.588436923333333,0.06337009863379825
2009,471,Weather Extremes,denier,female,aggressive,-4.13305875,-0.5574042625904083
2009,473,Global stance,believer,male,not aggressive,-0.11982868634920643,-0.07780243626324085
2009,477,Weather Extremes,neutral,female,aggressive,-10.736401,0.1208139091491699
2009,479,Global stance,neutral,male,not aggressive,-1.6553585285714285,-0.22973617246734854
2009,485,Weather Extremes,denier,male,not aggressive,-1.2659731216666665,-0.35728118426402405
2009,491,Weather Extremes,neutral,male,not aggressive,-0.6510740496904761,0.024535000135118848
2009,497,Importance of Human Intervantion,neutral,female,not aggressive,1.702207235,-0.16838849154909452
2009,499,Donald Trump versus Science,denier,male,not aggressive,-2.5209971250000005,-0.25965647685726484
2009,503,Weather Extremes,neutral,male,not aggressive,-10.1096325,0.242981309167544
2009,510,Weather Extremes,believer,male,not aggressive,-0.4426932389873245,-0.0456553435555506
2009,520,Weather Extremes,believer,male,aggressive,-2.5173660250000003,-0.48202555772066114
2009,540,Global stance,believer,male,not aggressive,-0.46702617996969703,-0.041076594040133876
2009,550,Weather Extremes,neutral,male,not aggressive,-0.24103459281250003,-0.138287720525197
2009,570,Global stance,denier,male,not aggressive,-1.44179135,0.5195824756727074
2009,590,Ideological Positions on Global Warming,neutral,female,aggressive,-3.324237033333333,-0.02089790821870173
2009,600,Donald Trump versus Science,neutral,male,aggressive,-1.5079666,0.10121149807301438
2009,610,Global stance,believer,male,not aggressive,-1.35099140492,0.043717274432267424
2009,630,Weather Extremes,believer,male,not aggressive,-1.0024993879999997,-0.10254867939158847
2009,650,Weather Extremes,believer,male,not aggressive,2.953689,0.22238329133351648
2009,660,Weather Extremes,believer,male,not aggressive,-1.016873247090909,0.06775901502676249
2009,670,Weather Extremes,neutral,male,aggressive,-3.0414384,-0.202605641525442
2009,678,Weather Extremes,believer,male,not aggressive,-0.1906907533333332,0.11293107319672903
2009,680,Weather Extremes,neutral,male,not aggressive,-1.0904992363636363,-0.1351468774723284
2009,683,Weather Extremes,neutral,male,not aggressive,-0.9722094387096775,-0.17027800458810663
2009,690,Ideological Positions on Global Warming,neutral,female,not aggressive,3.3048685,-0.5213533171892166
2009,700,Weather Extremes,neutral,female,aggressive,-0.6889857399999998,-0.23283226773880775
2009,710,Importance of Human Intervantion,believer,male,not aggressive,-0.1267146227142857,-0.08112382272719303
2009,740,Undefined / One Word Hashtags,denier,male,aggressive,-0.9831111,0.11637226474483814
2009,750,Ideological Positions on Global Warming,neutral,female,aggressive,0.9653659,-0.0382721559286117
2009,760,Weather Extremes,neutral,male,not aggressive,-0.41395571267226894,-0.10051220885333763
2009,770,Weather Extremes,neutral,male,not aggressive,-0.4933510816603775,-0.09586444495856225
2009,775,Importance of Human Intervantion,denier,male,not aggressive,4.6538552,-0.5145929534051153
2009,790,Weather Extremes,neutral,male,not aggressive,-3.3664502333333335,-0.08383010536829631
2009,800,Weather Extremes,denier,male,not aggressive,-7.318864299999999,-0.1320398203372955
2009,810,Weather Extremes,believer,male,not aggressive,0.28530705914927534,-0.050767004152574055
2009,820,Politics,neutral,female,not aggressive,-2.6649329666666666,-0.2805042350901497
2009,830,Weather Extremes,believer,male,not aggressive,1.116007588,-0.23216118903875352
2009,840,Weather Extremes,neutral,male,not aggressive,-0.0790132857142861,-0.07826204511411063
2010,001,Weather Extremes,believer,male,not aggressive,0.3671695603175848,-0.04327288942166461
2010,003,Weather Extremes,neutral,male,not aggressive,0.03820682225006704,-0.06694198343261104
2010,005,Weather Extremes,neutral,male,not aggressive,0.4361428014865979,-0.07463240645791104
2010,006,Importance of Human Intervantion,believer,male,not aggressive,5.1362830000000015,-0.3137579699039459
2010,007,Weather Extremes,believer,male,not aggressive,0.4738275140307018,-0.016216517415289056
2010,009,Weather Extremes,believer,male,not aggressive,0.10016108924253729,-0.08515202810149598
2010,011,Weather Extremes,neutral,male,not aggressive,-0.6003935255287149,-0.07740322106341303
2010,012,Weather Extremes,denier,male,aggressive,0.5547482,-0.4785455837408701
2010,013,Weather Extremes,believer,male,not aggressive,0.07177539231930184,-0.024841292242635853
2010,014,Weather Extremes,believer,male,not aggressive,-0.8045508333333334,-0.19338419941178073
2010,015,Weather Extremes,believer,male,not aggressive,0.38050434582402237,-0.08220404870300382
2010,017,Weather Extremes,believer,male,not aggressive,0.40821317314945965,-0.03471687626963046
2010,019,Weather Extremes,believer,female,not aggressive,-0.5890947826124097,-0.12441130148581449
2010,021,Weather Extremes,believer,male,not aggressive,0.46422684837994926,-0.09651324036038614
2010,023,Weather Extremes,believer,male,not aggressive,0.5899924110169491,0.07951577443083234
2010,025,Weather Extremes,believer,male,not aggressive,1.3908220865288026,-0.0332748858013904
2010,027,Weather Extremes,believer,male,not aggressive,0.14437425274461943,-0.04814341194416575
2010,028,Weather Extremes,believer,male,not aggressive,-2.491648066666667,0.06753514083876751
2010,029,Weather Extremes,believer,male,not aggressive,-0.4813931581706616,-0.10583850737038503
2010,031,Weather Extremes,believer,male,not aggressive,0.2262119149330909,-0.044887358192670215
2010,033,Weather Extremes,neutral,male,not aggressive,-0.05218958581119498,-0.025981259330958528
2010,035,Weather Extremes,neutral,male,not aggressive,0.10097275878477692,-0.039444248781885086
